"ID","trait_name","trait_value","trait_unit","consumer","habitat","location","stage","temp","lnB","tran_kT","tran_kTT"
147,"respiration rate",25.2,"micromol o2 mg(Chl)^-1 h^-1","Chlorella saccharophila","freshwater / terrestrial","Antelao glacier",NA,303.15,3.22684399451738,-38.312392737273,2.70615523484182
147,"respiration rate",15.2,"micromol o2 mg(Chl)^-1 h^-1","Chlorella saccharophila","freshwater / terrestrial","Antelao glacier",NA,308.15,2.72129542785223,-37.690741062159,3.32780690995577
148,"gross photosynthesis rate",3.9,"micromol o2 mg(Chl)^-1 h^-1","Chlorella sorokiniana","freshwater / terrestrial","Culture collection of Algae and protozoa Cambridge University",NA,278.15,1.3609765531356,-41.7558937922139,-0.737345820099129
148,"gross photosynthesis rate",22.9,"micromol o2 mg(Chl)^-1 h^-1","Chlorella sorokiniana","freshwater / terrestrial","Culture collection of Algae and protozoa Cambridge University",NA,283.15,3.13113691056019,-41.0185479721148,0
148,"gross photosynthesis rate",42.8,"micromol o2 mg(Chl)^-1 h^-1","Chlorella sorokiniana","freshwater / terrestrial","Culture collection of Algae and protozoa Cambridge University",NA,288.15,3.75653810258775,-40.3067911098535,0.711756862261232
148,"gross photosynthesis rate",70.1,"micromol o2 mg(Chl)^-1 h^-1","Chlorella sorokiniana","freshwater / terrestrial","Culture collection of Algae and protozoa Cambridge University",NA,293.15,4.24992279404054,-39.6193138608368,1.39923411127801
148,"gross photosynthesis rate",93.2,"micromol o2 mg(Chl)^-1 h^-1","Chlorella sorokiniana","freshwater / terrestrial","Culture collection of Algae and protozoa Cambridge University",NA,298.15,4.53474772169155,-38.9548947117367,2.06365326037808
148,"gross photosynthesis rate",112.6,"micromol o2 mg(Chl)^-1 h^-1","Chlorella sorokiniana","freshwater / terrestrial","Culture collection of Algae and protozoa Cambridge University",NA,303.15,4.72384171570559,-38.312392737273,2.70615523484182
148,"gross photosynthesis rate",123.6,"micromol o2 mg(Chl)^-1 h^-1","Chlorella sorokiniana","freshwater / terrestrial","Culture collection of Algae and protozoa Cambridge University",NA,308.15,4.81705054502359,-37.690741062159,3.32780690995577
148,"gross photosynthesis rate",76.1,"micromol o2 mg(Chl)^-1 h^-1","Chlorella sorokiniana","freshwater / terrestrial","Culture collection of Algae and protozoa Cambridge University",NA,313.15,4.33204826486764,-37.088940949399,3.92960702271577
149,"respiration rate",0.4,"micromol o2 mg(Chl)^-1 h^-1","Chlorella sorokiniana","freshwater / terrestrial","Culture collection of Algae and protozoa Cambridge University",NA,283.15,-0.916290731874155,-41.0185479721148,0
149,"respiration rate",0.8,"micromol o2 mg(Chl)^-1 h^-1","Chlorella sorokiniana","freshwater / terrestrial","Culture collection of Algae and protozoa Cambridge University",NA,288.15,-0.22314355131421,-40.3067911098535,0.711756862261232
149,"respiration rate",1.8,"micromol o2 mg(Chl)^-1 h^-1","Chlorella sorokiniana","freshwater / terrestrial","Culture collection of Algae and protozoa Cambridge University",NA,293.15,0.587786664902119,-39.6193138608368,1.39923411127801
149,"respiration rate",2.9,"micromol o2 mg(Chl)^-1 h^-1","Chlorella sorokiniana","freshwater / terrestrial","Culture collection of Algae and protozoa Cambridge University",NA,298.15,1.06471073699243,-38.9548947117367,2.06365326037808
149,"respiration rate",3.2,"micromol o2 mg(Chl)^-1 h^-1","Chlorella sorokiniana","freshwater / terrestrial","Culture collection of Algae and protozoa Cambridge University",NA,303.15,1.16315080980568,-38.312392737273,2.70615523484182
149,"respiration rate",5.8,"micromol o2 mg(Chl)^-1 h^-1","Chlorella sorokiniana","freshwater / terrestrial","Culture collection of Algae and protozoa Cambridge University",NA,308.15,1.75785791755237,-37.690741062159,3.32780690995577
149,"respiration rate",4,"micromol o2 mg(Chl)^-1 h^-1","Chlorella sorokiniana","freshwater / terrestrial","Culture collection of Algae and protozoa Cambridge University",NA,313.15,1.38629436111989,-37.088940949399,3.92960702271577
150,"respiration rate",0.3085257,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",278.866781,-1.17595013278557,-41.6485671640621,-0.630019191947326
150,"respiration rate",0.59034073,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",279.327233,-0.52705540030164,-41.5799123256424,-0.561364353527665
150,"respiration rate",0.7517363,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",287.583022,-0.285369681423225,-40.3862570798922,0.632290892222564
150,"respiration rate",0.701955,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",289.01911,-0.353885979575086,-40.1855844698446,0.832963502270211
150,"respiration rate",0.8561195,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",289.736464,-0.155345309780221,-40.0860896069481,0.932458365166653
150,"respiration rate",1.5036201,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",298.092944,0.407875600535535,-38.9623508106394,2.05619716147534
150,"respiration rate",1.9644903,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",298.552704,0.675232822361021,-38.9023502473597,2.1161977247551
150,"respiration rate",2.510559,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",307.83265,0.920505437511035,-37.7295970986323,3.28895087348246
150,"respiration rate",2.996861,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",308.13847,1.09756540754591,-37.6921513834488,3.32639658866597
150,"respiration rate",3.3904872,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",318.495924,1.22097362788025,-36.4664065788933,4.55214139322148
150,"respiration rate",3.774275,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",318.59701,1.32820831127632,-36.4548363410702,4.5637116310446
150,"respiration rate",4.4987593,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",327.2096,1.50380164764987,-35.4952967709514,5.52325120116338
150,"respiration rate",4.064108,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",327.416403,1.40219428472623,-35.4728772043357,5.54567076777905
151,"respiration rate",0.30778787,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",278.097553,-1.17834446706085,-41.7637686236826,-0.745220651567777
151,"respiration rate",0.54774135,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",288.250474,-0.60195209250711,-40.2927415769117,0.725806395203101
151,"respiration rate",1.5555166,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",298.861973,0.441807709108319,-38.8620932322638,2.15645473985101
151,"respiration rate",2.7414124,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",308.498427,1.00847326204122,-37.6481720547129,3.37037591740184
151,"respiration rate",3.620258,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",318.0335,1.28654529401627,-36.5194291114122,4.49911886070262
151,"respiration rate",4.320344,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",327.876955,1.46333502871538,-35.4230502668426,5.59549770527215
151,"respiration rate",3.9879112,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",327.9808,1.38326758505128,-35.4118346510049,5.60671332110991
152,"respiration rate",1.8947867,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",279.2196397,0.639106272832354,-41.5959345509617,-0.577386578846891
152,"respiration rate",2.2530444,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",279.3721045,0.812282368313183,-41.5732339457832,-0.554685973668441
152,"respiration rate",2.8753593,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",288.138936,1.05617764035377,-40.3083388157729,0.710209156341904
152,"respiration rate",3.4897053,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",288.598106,1.24981729138823,-40.2442067942896,0.774341177825221
152,"respiration rate",3.9801393,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",293.2116,1.38131681868386,-39.6109903506693,1.40755762144551
152,"respiration rate",4.8800387,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",298.028643,1.58515315016148,-38.9707571104308,2.04779086168396
152,"respiration rate",4.957318,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",298.592448,1.60086486868546,-38.8971721692851,2.12137580282971
152,"respiration rate",9.953102,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",306.727034,2.2978842613778,-37.8655956954361,3.15295227667863
152,"respiration rate",10.516487,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",307.391528,2.35294421617952,-37.7837409308961,3.23480704121867
152,"respiration rate",13.207773,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",313.07346,2.58080551991653,-37.098008430048,3.92053954206676
152,"respiration rate",14.20817,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",315.992678,2.65381715126832,-36.7552879130456,4.26326005906921
152,"respiration rate",14.081946,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",317.736754,2.64489355140702,-36.5535359447409,4.46501202737387
152,"respiration rate",12.806178,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",321.075007,2.54992771073451,-36.1734847156892,4.84506325642559
152,"respiration rate",8.029097,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",327.606245,2.0830720683352,-35.4523213020689,5.56622667004589
153,"respiration rate",1.79183,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",278.55337,0.58323744398124,-41.6954275523728,-0.676879580258039
153,"respiration rate",2.0987816,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",278.5521864,0.741356985877563,-41.6956047209985,-0.677056748883736
153,"respiration rate",3.463585,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",288.034104,1.242304179828,-40.3230093138703,0.695538658244438
153,"respiration rate",5.2638264,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",298.129727,1.6608582147558,-38.957543667909,2.06100430420575
153,"respiration rate",5.2641706,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",298.488701,1.66092360231245,-38.9106918265033,2.10785614561144
153,"respiration rate",9.647283,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",307.907698,2.26667632130287,-37.7204010609189,3.29814691119587
153,"respiration rate",9.980305,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",308.419238,2.30061365097864,-37.6578385110474,3.36070946106736
153,"respiration rate",13.850404,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",316.353033,2.62831440188301,-36.7134202829163,4.30512768919845
153,"respiration rate",14.030197,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",317.12157,2.64121193535578,-36.6244461337155,4.39410183839924
153,"respiration rate",7.6189914,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",326.736033,2.03064399873318,-35.5467431971432,5.4718047749716
153,"respiration rate",7.0313563,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",327.456248,1.95037961751264,-35.4685608512326,5.54998712088222
154,"respiration rate",2.4607286,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (6 weeks old)",282.550791,0.900457484953759,-41.1055365203501,-0.0869885482352828
154,"respiration rate",2.716866,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (6 weeks old)",282.908778,0.999479010126033,-41.0535224124587,-0.0349744403439018
154,"respiration rate",2.5422382,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (6 weeks old)",287.524836,0.933044874120662,-40.3944299904037,0.624117981711102
154,"respiration rate",3.7770298,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (6 weeks old)",294.802126,1.32893793355887,-39.3972798496857,1.6212681224291
154,"respiration rate",4.164507,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (6 weeks old)",298.74935,1.4265979012659,-38.8767435253141,2.14180444680067
154,"respiration rate",6.2155733,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (6 weeks old)",303.66452,1.827057965278,-38.2474773750463,2.77107059706847
154,"respiration rate",8.005829,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (6 weeks old)",303.349924,2.08016990136151,-38.2871427991665,2.7314051729483
154,"respiration rate",10.440143,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (6 weeks old)",307.802077,2.34565827967869,-37.7333446593484,3.28520331276636
154,"respiration rate",13.129707,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (6 weeks old)",311.689146,2.57487737275726,-37.262772885599,3.75577508651581
154,"respiration rate",14.024884,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (6 weeks old)",311.58313,2.64083318042981,-37.2754515249407,3.74309644717407
154,"respiration rate",17.433228,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (6 weeks old)",318.134093,2.8583780403195,-36.5078817827434,4.51066618937137
154,"respiration rate",15.441879,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (6 weeks old)",322.141768,2.73708323408336,-36.0536975084345,4.96485046368024
154,"respiration rate",15.519749,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (6 weeks old)",323.320956,2.74211334194388,-35.9222056064448,5.09634236566995
154,"respiration rate",11.580782,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (6 weeks old)",323.592554,2.44934700008931,-35.892055347801,5.12649262431373
154,"respiration rate",10.915622,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (6 weeks old)",323.492552,2.39019497417764,-35.903150741796,5.11539723031873
