"ID","trait_name","trait_value","trait_unit","consumer","habitat","location","stage","temp"
143,"net photosynthesis rate",4.0756974,"micromol m^-2 s^-1","porphyra perforata","marine","pacific grove, california, usa","blade discs",20.907259
143,"net photosynthesis rate",4.1474104,"micromol m^-2 s^-1","porphyra perforata","marine","pacific grove, california, usa","blade discs",25.02016
143,"net photosynthesis rate",4.0398407,"micromol m^-2 s^-1","porphyra perforata","marine","pacific grove, california, usa","blade discs",30.040323
143,"net photosynthesis rate",1.6972111,"micromol m^-2 s^-1","porphyra perforata","marine","pacific grove, california, usa","blade discs",31.008064
143,"net photosynthesis rate",0.8366534,"micromol m^-2 s^-1","porphyra perforata","marine","pacific grove, california, usa","blade discs",33.064518
144,"gross photosynthesis rate",35.8,"micromol o2 mg(Chl)^-1 h^-1","Koliella antarctica","marine","Terra Nova Bay, Ross Sea, Antarctica",NA,5
144,"gross photosynthesis rate",48.3,"micromol o2 mg(Chl)^-1 h^-1","Koliella antarctica","marine","Terra Nova Bay, Ross Sea, Antarctica",NA,10
144,"gross photosynthesis rate",61.7,"micromol o2 mg(Chl)^-1 h^-1","Koliella antarctica","marine","Terra Nova Bay, Ross Sea, Antarctica",NA,15
144,"gross photosynthesis rate",78,"micromol o2 mg(Chl)^-1 h^-1","Koliella antarctica","marine","Terra Nova Bay, Ross Sea, Antarctica",NA,20
144,"gross photosynthesis rate",104.9,"micromol o2 mg(Chl)^-1 h^-1","Koliella antarctica","marine","Terra Nova Bay, Ross Sea, Antarctica",NA,25
144,"gross photosynthesis rate",104.3,"micromol o2 mg(Chl)^-1 h^-1","Koliella antarctica","marine","Terra Nova Bay, Ross Sea, Antarctica",NA,30
144,"gross photosynthesis rate",56,"micromol o2 mg(Chl)^-1 h^-1","Koliella antarctica","marine","Terra Nova Bay, Ross Sea, Antarctica",NA,35
145,"respiration rate",6.9,"micromol o2 mg(Chl)^-1 h^-1","Koliella antarctica","marine","Terra Nova Bay, Ross Sea, Antarctica",NA,5
145,"respiration rate",8.2,"micromol o2 mg(Chl)^-1 h^-1","Koliella antarctica","marine","Terra Nova Bay, Ross Sea, Antarctica",NA,10
145,"respiration rate",8.7,"micromol o2 mg(Chl)^-1 h^-1","Koliella antarctica","marine","Terra Nova Bay, Ross Sea, Antarctica",NA,15
145,"respiration rate",13.3,"micromol o2 mg(Chl)^-1 h^-1","Koliella antarctica","marine","Terra Nova Bay, Ross Sea, Antarctica",NA,20
145,"respiration rate",15.8,"micromol o2 mg(Chl)^-1 h^-1","Koliella antarctica","marine","Terra Nova Bay, Ross Sea, Antarctica",NA,25
145,"respiration rate",18.5,"micromol o2 mg(Chl)^-1 h^-1","Koliella antarctica","marine","Terra Nova Bay, Ross Sea, Antarctica",NA,30
145,"respiration rate",16.6,"micromol o2 mg(Chl)^-1 h^-1","Koliella antarctica","marine","Terra Nova Bay, Ross Sea, Antarctica",NA,35
146,"gross photosynthesis rate",20.9,"micromol o2 mg(Chl)^-1 h^-1","Chlorella saccharophila","freshwater / terrestrial","Antelao glacier",NA,5
146,"gross photosynthesis rate",38.6,"micromol o2 mg(Chl)^-1 h^-1","Chlorella saccharophila","freshwater / terrestrial","Antelao glacier",NA,10
146,"gross photosynthesis rate",55.8,"micromol o2 mg(Chl)^-1 h^-1","Chlorella saccharophila","freshwater / terrestrial","Antelao glacier",NA,15
146,"gross photosynthesis rate",61.6,"micromol o2 mg(Chl)^-1 h^-1","Chlorella saccharophila","freshwater / terrestrial","Antelao glacier",NA,20
146,"gross photosynthesis rate",74.2,"micromol o2 mg(Chl)^-1 h^-1","Chlorella saccharophila","freshwater / terrestrial","Antelao glacier",NA,25
146,"gross photosynthesis rate",80.9,"micromol o2 mg(Chl)^-1 h^-1","Chlorella saccharophila","freshwater / terrestrial","Antelao glacier",NA,30
146,"gross photosynthesis rate",72.1,"micromol o2 mg(Chl)^-1 h^-1","Chlorella saccharophila","freshwater / terrestrial","Antelao glacier",NA,35
147,"respiration rate",5.7,"micromol o2 mg(Chl)^-1 h^-1","Chlorella saccharophila","freshwater / terrestrial","Antelao glacier",NA,5
147,"respiration rate",9,"micromol o2 mg(Chl)^-1 h^-1","Chlorella saccharophila","freshwater / terrestrial","Antelao glacier",NA,10
147,"respiration rate",15.7,"micromol o2 mg(Chl)^-1 h^-1","Chlorella saccharophila","freshwater / terrestrial","Antelao glacier",NA,15
147,"respiration rate",19.8,"micromol o2 mg(Chl)^-1 h^-1","Chlorella saccharophila","freshwater / terrestrial","Antelao glacier",NA,20
147,"respiration rate",21,"micromol o2 mg(Chl)^-1 h^-1","Chlorella saccharophila","freshwater / terrestrial","Antelao glacier",NA,25
147,"respiration rate",25.2,"micromol o2 mg(Chl)^-1 h^-1","Chlorella saccharophila","freshwater / terrestrial","Antelao glacier",NA,30
147,"respiration rate",15.2,"micromol o2 mg(Chl)^-1 h^-1","Chlorella saccharophila","freshwater / terrestrial","Antelao glacier",NA,35
148,"gross photosynthesis rate",3.9,"micromol o2 mg(Chl)^-1 h^-1","Chlorella sorokiniana","freshwater / terrestrial","Culture collection of Algae and protozoa Cambridge University",NA,5
148,"gross photosynthesis rate",22.9,"micromol o2 mg(Chl)^-1 h^-1","Chlorella sorokiniana","freshwater / terrestrial","Culture collection of Algae and protozoa Cambridge University",NA,10
148,"gross photosynthesis rate",42.8,"micromol o2 mg(Chl)^-1 h^-1","Chlorella sorokiniana","freshwater / terrestrial","Culture collection of Algae and protozoa Cambridge University",NA,15
148,"gross photosynthesis rate",70.1,"micromol o2 mg(Chl)^-1 h^-1","Chlorella sorokiniana","freshwater / terrestrial","Culture collection of Algae and protozoa Cambridge University",NA,20
148,"gross photosynthesis rate",93.2,"micromol o2 mg(Chl)^-1 h^-1","Chlorella sorokiniana","freshwater / terrestrial","Culture collection of Algae and protozoa Cambridge University",NA,25
148,"gross photosynthesis rate",112.6,"micromol o2 mg(Chl)^-1 h^-1","Chlorella sorokiniana","freshwater / terrestrial","Culture collection of Algae and protozoa Cambridge University",NA,30
148,"gross photosynthesis rate",123.6,"micromol o2 mg(Chl)^-1 h^-1","Chlorella sorokiniana","freshwater / terrestrial","Culture collection of Algae and protozoa Cambridge University",NA,35
148,"gross photosynthesis rate",76.1,"micromol o2 mg(Chl)^-1 h^-1","Chlorella sorokiniana","freshwater / terrestrial","Culture collection of Algae and protozoa Cambridge University",NA,40
149,"respiration rate",0.4,"micromol o2 mg(Chl)^-1 h^-1","Chlorella sorokiniana","freshwater / terrestrial","Culture collection of Algae and protozoa Cambridge University",NA,10
149,"respiration rate",0.8,"micromol o2 mg(Chl)^-1 h^-1","Chlorella sorokiniana","freshwater / terrestrial","Culture collection of Algae and protozoa Cambridge University",NA,15
149,"respiration rate",1.8,"micromol o2 mg(Chl)^-1 h^-1","Chlorella sorokiniana","freshwater / terrestrial","Culture collection of Algae and protozoa Cambridge University",NA,20
149,"respiration rate",2.9,"micromol o2 mg(Chl)^-1 h^-1","Chlorella sorokiniana","freshwater / terrestrial","Culture collection of Algae and protozoa Cambridge University",NA,25
149,"respiration rate",3.2,"micromol o2 mg(Chl)^-1 h^-1","Chlorella sorokiniana","freshwater / terrestrial","Culture collection of Algae and protozoa Cambridge University",NA,30
149,"respiration rate",5.8,"micromol o2 mg(Chl)^-1 h^-1","Chlorella sorokiniana","freshwater / terrestrial","Culture collection of Algae and protozoa Cambridge University",NA,35
149,"respiration rate",4,"micromol o2 mg(Chl)^-1 h^-1","Chlorella sorokiniana","freshwater / terrestrial","Culture collection of Algae and protozoa Cambridge University",NA,40
150,"respiration rate",0.3085257,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",5.716781
150,"respiration rate",0.59034073,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",6.177233
150,"respiration rate",0.7517363,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",14.433022
150,"respiration rate",0.701955,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",15.86911
150,"respiration rate",0.8561195,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",16.586464
150,"respiration rate",1.5036201,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",24.942944
150,"respiration rate",1.9644903,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",25.402704
150,"respiration rate",2.510559,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",34.68265
150,"respiration rate",2.996861,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",34.98847
150,"respiration rate",3.3904872,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",45.345924
150,"respiration rate",3.774275,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",45.44701
150,"respiration rate",4.4987593,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",54.0596
150,"respiration rate",4.064108,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",54.266403
151,"respiration rate",0.30778787,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",4.947553
151,"respiration rate",0.54774135,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",15.100474
151,"respiration rate",1.5555166,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",25.711973
151,"respiration rate",2.7414124,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",35.348427
151,"respiration rate",3.620258,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",44.8835
151,"respiration rate",4.320344,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",54.726955
151,"respiration rate",3.9879112,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (2 years old)",54.8308
152,"respiration rate",1.8947867,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",6.0696397
152,"respiration rate",2.2530444,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",6.2221045
152,"respiration rate",2.8753593,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",14.988936
152,"respiration rate",3.4897053,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",15.448106
152,"respiration rate",3.9801393,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",20.0616
152,"respiration rate",4.8800387,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",24.878643
152,"respiration rate",4.957318,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",25.442448
152,"respiration rate",9.953102,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",33.577034
152,"respiration rate",10.516487,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",34.241528
152,"respiration rate",13.207773,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",39.92346
152,"respiration rate",14.20817,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",42.842678
152,"respiration rate",14.081946,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",44.586754
152,"respiration rate",12.806178,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",47.925007
152,"respiration rate",8.029097,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",54.456245
153,"respiration rate",1.79183,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",5.40337
153,"respiration rate",2.0987816,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",5.4021864
153,"respiration rate",3.463585,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",14.884104
153,"respiration rate",5.2638264,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",24.979727
153,"respiration rate",5.2641706,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",25.338701
153,"respiration rate",9.647283,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",34.757698
153,"respiration rate",9.980305,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",35.269238
153,"respiration rate",13.850404,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",43.203033
153,"respiration rate",14.030197,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",43.97157
153,"respiration rate",7.6189914,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",53.586033
153,"respiration rate",7.0313563,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (5 weeks old)",54.306248
154,"respiration rate",2.4607286,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (6 weeks old)",9.400791
154,"respiration rate",2.716866,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (6 weeks old)",9.758778
154,"respiration rate",2.5422382,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (6 weeks old)",14.374836
154,"respiration rate",3.7770298,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (6 weeks old)",21.652126
154,"respiration rate",4.164507,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (6 weeks old)",25.59935
154,"respiration rate",6.2155733,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (6 weeks old)",30.51452
154,"respiration rate",8.005829,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (6 weeks old)",30.199924
154,"respiration rate",10.440143,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (6 weeks old)",34.652077
154,"respiration rate",13.129707,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (6 weeks old)",38.539146
154,"respiration rate",14.024884,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (6 weeks old)",38.43313
154,"respiration rate",17.433228,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (6 weeks old)",44.984093
154,"respiration rate",15.441879,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (6 weeks old)",48.991768
154,"respiration rate",15.519749,"micromol co2 kg^-1 s^-1","Agave deserti","terrestrial","Agave Hill, palm desert, california","root (6 weeks old)",50.170956
