"ID","consumer","trait_name","r2","intercept","AIC","BIC","habitat","location","stage"
830,"Carex aquatilis (alpine)","net photosynthesis rate",0.956764031309936,16.8710941428571,24.2270503634587,24.0106909596799,"terrestrial","Boulder, Colorado, USA","leaf"
831,"Carex aquatilis (alpine)","net photosynthesis rate",0.921997205397135,12.94471875,23.585461379284,23.9032275460033,"terrestrial","Boulder, Colorado, USA","leaf"
832,"Carex aquatilis (subalpine)","net photosynthesis rate",0.968862268427324,19.1889415714286,28.2161670564977,27.9998076527189,"terrestrial","Boulder, Colorado, USA","leaf"
833,"Carex aquatilis (subalpine)","net photosynthesis rate",0.90155234579913,12.17899625,35.7239813127742,36.0417474794935,"terrestrial","Boulder, Colorado, USA","leaf"
834,"Asparagopsis taxiformis","net photosynthesis rate",0.992280981986448,8.04137946,10.5895626082138,9.02731425795016,"marine","Santa Catalina Island, California, USA","thallus tissue"
835,"Asparagopsis taxiformis","net photosynthesis rate",0.866998052785467,9.00590092,15.0283537745869,13.4661054243233,"marine","Santa Catalina Island, California, USA","thallus tissue"
836,"Asparagopsis taxiformis","net photosynthesis rate",0.891840822343514,4.026625104,21.9331210724532,20.3708727221896,"marine","Kaneohe Bay, Oahu, Hawaii, USA","thallus tissue"
837,"Asparagopsis taxiformis","net photosynthesis rate",0.986451753153552,4.693415734,10.4020584310666,8.83981008080298,"marine","Kaneohe Bay, Oahu, Hawaii, USA","thallus tissue"
838,"Asparagopsis taxiformis","respiration rate",0.819240612769773,2.37381831666667,21.599664669154,20.7667025460662,"marine","Santa Catalina Island, California, USA","thallus tissue"
839,"Asparagopsis taxiformis","respiration rate",0.97299435440846,2.16938383833333,11.0717596550674,10.2387975319796,"marine","Santa Catalina Island, California, USA","thallus tissue"
840,"Asparagopsis taxiformis","respiration rate",0.926818252746476,1.32115380333333,6.329955445989,5.49699332290122,"marine","Kaneohe Bay, Oahu, Hawaii, USA","thallus tissue"
841,"Asparagopsis taxiformis","respiration rate",0.96441841828466,1.64764385,1.35343153445531,0.520469411367534,"marine","Kaneohe Bay, Oahu, Hawaii, USA","thallus tissue"
842,"Scenedesmus acutus","gross photosynthesis rate",0.844841762870988,0.831340462857143,-25.0230383150489,-22.4668089965878,"freshwater","Scandinavian Culture Centre for Algae & Protozoa, University of Copenhagen, Copenhagen, Denmark","culture"
843,"Scenedesmus acutus","gross photosynthesis rate",0.978298447891736,2.09251100714286,-17.156759698873,-14.600530380412,"freshwater","Scandinavian Culture Centre for Algae & Protozoa, University of Copenhagen, Copenhagen, Denmark","culture"
844,"Scenedesmus acutus","gross photosynthesis rate",0.954779474474845,1.45814976428571,-13.1452126988718,-10.5889833804108,"freshwater","Scandinavian Culture Centre for Algae & Protozoa, University of Copenhagen, Copenhagen, Denmark","culture"
845,"Microcystis aeruginosa","gross photosynthesis rate",0.938270409379569,1.94247363928571,8.28913766281493,10.845366981276,"freshwater","Norwegian Institute for Water Research, Oslo, Norway","culture"
846,"Microcystis aeruginosa","gross photosynthesis rate",0.972205662096799,5.69127515642857,30.6851610303268,33.2413903487878,"freshwater","Norwegian Institute for Water Research, Oslo, Norway","culture"
847,"Scenedesmus acutus","respiration rate",0.961679428849882,0.667880624642857,-22.2815563586981,-19.7253270402371,"freshwater","Scandinavian Culture Centre for Algae & Protozoa, University of Copenhagen, Copenhagen, Denmark","culture"
848,"Scenedesmus acutus","respiration rate",0.956217527483493,0.137453006785714,-60.5672744433766,-58.0110451249156,"freshwater","Scandinavian Culture Centre for Algae & Protozoa, University of Copenhagen, Copenhagen, Denmark","culture"
849,"Scenedesmus acutus","respiration rate",0.943078713740728,0.0800046997142857,-69.6453999185665,-67.0891706001055,"freshwater","Scandinavian Culture Centre for Algae & Protozoa, University of Copenhagen, Copenhagen, Denmark","culture"
850,"Microcystis aeruginosa","respiration rate",0.99308037195015,0.827861178461539,-36.9226861468166,-34.6628887169705,"freshwater","Norwegian Institute for Water Research, Oslo, Norway","culture"
851,"Microcystis aeruginosa","respiration rate",0.997344161711299,0.169793619076923,-77.6206711584363,-75.3608737285901,"freshwater","Norwegian Institute for Water Research, Oslo, Norway","culture"
852,"Ledum groenlandicum","net photosynthesis rate",0.994437169049829,2.86924184,-6.26134940149732,-7.82359775176092,"terrestrial","Mount Washington, New Hampshire, USA","shoot"
853,"Ledum groenlandicum","net photosynthesis rate",0.997367125532623,4.19817542,-17.7399813808788,-19.3022297311424,"terrestrial","Mount Washington, New Hampshire, USA","shoot"
854,"Ledum groenlandicum","net photosynthesis rate",0.999416113513518,2.48082832,-21.8621081122095,-23.4243564624731,"terrestrial","Mount Washington, New Hampshire, USA","shoot"
855,"Ledum groenlandicum","net photosynthesis rate",0.998367097387308,3.4441108,-10.1095355456885,-11.6717838959521,"terrestrial","Central, Alaska, USA","shoot"
856,"Ledum groenlandicum","net photosynthesis rate",0.99346307259475,3.9473671,-9.19438201990371,-10.7566303701673,"terrestrial","Central, Alaska, USA","shoot"
857,"Ledum groenlandicum","net photosynthesis rate",0.99785359421741,3.32442086,-11.3220569562052,-12.8843053064688,"terrestrial","Central, Alaska, USA","shoot"
858,"Ledum groenlandicum","net photosynthesis rate",0.974890770928311,2.57095934,-3.24035445945433,-4.80260280971793,"terrestrial","Lake Itasca, Minnesota, USA","shoot"
859,"Ledum groenlandicum","net photosynthesis rate",0.994534265426481,3.47340056,-13.0338903293669,-14.5961386796305,"terrestrial","Lake Itasca, Minnesota, USA","shoot"
860,"Ledum groenlandicum","net photosynthesis rate",0.998658378531459,2.73609408,-17.1035010646066,-18.6657494148702,"terrestrial","Lake Itasca, Minnesota, USA","shoot"
861,"Ledum groenlandicum","net photosynthesis rate",0.996368565250959,3.1214285,-10.0556004661103,-11.6178488163739,"terrestrial","Alger, Washington, USA","shoot"
862,"Ledum groenlandicum","net photosynthesis rate",0.997963972440556,3.10659342,-15.4853068123356,-17.0475551625992,"terrestrial","Alger, Washington, USA","shoot"
863,"Ledum groenlandicum","net photosynthesis rate",0.991026400202871,2.36813184,-9.13094696991676,-10.6931953201804,"terrestrial","Alger, Washington, USA","shoot"
864,"Ledum groenlandicum","net photosynthesis rate",0.986314375621127,3.18714776,-13.5827395747863,-15.1449879250499,"terrestrial","Mount Washington, New Hampshire, USA","shoot"
865,"Ledum groenlandicum","net photosynthesis rate",0.999065103168598,2.82911848,-18.5429926989962,-20.1052410492598,"terrestrial","Mount Washington, New Hampshire, USA","shoot"
866,"Ledum groenlandicum","net photosynthesis rate",0.991480897217686,3.10380442,-15.1601333684342,-16.7223817186978,"terrestrial","Mount Washington, New Hampshire, USA","shoot"
867,"Ledum groenlandicum","net photosynthesis rate",0.985949818368867,3.15555998,-10.2848067196849,-11.8470550699485,"terrestrial","Central, Alaska, USA","shoot"
868,"Ledum groenlandicum","net photosynthesis rate",0.966508176504716,2.5588565,-1.67730926769051,-3.23955761795411,"terrestrial","Central, Alaska, USA","shoot"
869,"Ledum groenlandicum","net photosynthesis rate",0.966675353300457,2.61129328,-4.67179857796504,-6.23404692822864,"terrestrial","Central, Alaska, USA","shoot"
870,"Ledum groenlandicum","net photosynthesis rate",0.992689175739691,3.03817942,-15.5942672765732,-17.1565156268368,"terrestrial","Lake Itasca, Minnesota, USA","shoot"
871,"Ledum groenlandicum","net photosynthesis rate",0.973025654113769,2.15122064,-4.49179295294976,-6.05404130321336,"terrestrial","Lake Itasca, Minnesota, USA","shoot"
872,"Ledum groenlandicum","net photosynthesis rate",0.960789928029601,2.24090716,-3.94731546394906,-5.50956381421266,"terrestrial","Lake Itasca, Minnesota, USA","shoot"
873,"Ledum groenlandicum","net photosynthesis rate",0.988991584449936,3.14509756,-6.41097108794855,-7.97321943821215,"terrestrial","Alger, Washington, USA","shoot"
874,"Ledum groenlandicum","net photosynthesis rate",0.994698528970795,2.36660814,-16.1236231695333,-17.6858715197969,"terrestrial","Alger, Washington, USA","shoot"
875,"Ledum groenlandicum","net photosynthesis rate",0.970703597389042,2.88562804,-3.29165270554189,-4.85390105580549,"terrestrial","Alger, Washington, USA","shoot"
876,"Ledum groenlandicum","respiration rate",0.998230499717299,1.91726755,-10.6210694522701,-12.1833178025337,"terrestrial","Mount Washington, New Hampshire, USA","shoot"
877,"Ledum groenlandicum","respiration rate",0.999217322223323,1.291840608,-20.5260714430969,-22.0883197933605,"terrestrial","Mount Washington, New Hampshire, USA","shoot"
878,"Ledum groenlandicum","respiration rate",0.992165203950543,1.50132825,-7.5377196192682,-9.0999679695318,"terrestrial","Mount Washington, New Hampshire, USA","shoot"
879,"Ledum groenlandicum","respiration rate",0.996923025161854,2.41201362,-5.9258445689314,-7.48809291919499,"terrestrial","Central, Alaska, USA","shoot"
880,"Ledum groenlandicum","respiration rate",0.996386309095624,1.586094186,-10.4826097726212,-12.0448581228848,"terrestrial","Central, Alaska, USA","shoot"
881,"Ledum groenlandicum","respiration rate",0.997140435258594,1.99447108,-9.00487493574718,-10.5671232860108,"terrestrial","Central, Alaska, USA","shoot"
882,"Ledum groenlandicum","respiration rate",0.99466331771572,1.79913762,-8.17329117813728,-9.73553952840088,"terrestrial","Lake Itasca, Minnesota, USA","shoot"
883,"Ledum groenlandicum","respiration rate",0.998800182160251,1.29415992,-21.0127070478118,-22.5749553980754,"terrestrial","Lake Itasca, Minnesota, USA","shoot"
884,"Ledum groenlandicum","respiration rate",0.999190513096034,1.68200988,-18.828697855275,-20.3909462055386,"terrestrial","Lake Itasca, Minnesota, USA","shoot"
885,"Ledum groenlandicum","respiration rate",0.996759044894084,2.0067072,-9.96667961870505,-11.5289279689686,"terrestrial","Alger, Washington, USA","shoot"
886,"Ledum groenlandicum","respiration rate",0.997367978633762,1.248047812,-16.7205228874532,-18.2827712377168,"terrestrial","Alger, Washington, USA","shoot"
887,"Ledum groenlandicum","respiration rate",0.998491407517729,2.04001358,-13.783181171284,-15.3454295215476,"terrestrial","Alger, Washington, USA","shoot"
888,"Ledum groenlandicum","respiration rate",0.994337801579661,2.86760238,-6.13517653842517,-7.69742488868877,"terrestrial","Mount Washington, New Hampshire, USA","shoot"
889,"Ledum groenlandicum","respiration rate",0.99655301546476,4.19486522,-16.4683788563393,-18.0306272066029,"terrestrial","Mount Washington, New Hampshire, USA","shoot"
890,"Ledum groenlandicum","respiration rate",0.999695319144163,2.47916652,-25.1971022617896,-26.7593506120532,"terrestrial","Mount Washington, New Hampshire, USA","shoot"
891,"Ledum groenlandicum","respiration rate",0.99823131384676,3.4473985,-9.7299106406546,-11.2921589909182,"terrestrial","Central, Alaska, USA","shoot"
892,"Ledum groenlandicum","respiration rate",0.993831881051086,3.94737158,-9.43573598847568,-10.9979843387393,"terrestrial","Central, Alaska, USA","shoot"
893,"Ledum groenlandicum","respiration rate",0.99770719744856,3.3260602,-10.9837322372764,-12.54598058754,"terrestrial","Central, Alaska, USA","shoot"
894,"Ledum groenlandicum","respiration rate",0.974886279574599,2.57096378,-3.23935825389218,-4.80160660415578,"terrestrial","Lake Itasca, Minnesota, USA","shoot"
895,"Ledum groenlandicum","respiration rate",0.994051967592232,3.47176572,-12.6466803571129,-14.2089287073765,"terrestrial","Lake Itasca, Minnesota, USA","shoot"
896,"Ledum groenlandicum","respiration rate",0.998964191723427,2.7377289,-18.3795697941773,-19.9418181444409,"terrestrial","Lake Itasca, Minnesota, USA","shoot"
897,"Ledum groenlandicum","respiration rate",0.996217266700818,3.11978016,-9.86780907739792,-11.4300574276615,"terrestrial","Alger, Washington, USA","shoot"
898,"Ledum groenlandicum","respiration rate",0.998378110497859,3.10659338,-16.6228687281344,-18.185117078398,"terrestrial","Alger, Washington, USA","shoot"
899,"Ledum groenlandicum","respiration rate",0.992024780931365,2.36978016,-9.73261230009981,-11.2948606503634,"terrestrial","Alger, Washington, USA","shoot"
900,"Crupina vulgaris","net photosynthesis rate",0.996802256116042,11.0219325,-4.74923416029878,-5.58219628338656,"terrestrial","Idaho County, Idaho, USA","shoot"
901,"Crupina vulgaris","net photosynthesis rate",0.847264380485287,10.6306203333333,18.4561684095481,17.6232062864604,"terrestrial","Idaho County, Idaho, USA","shoot"
902,"Crupina vulgaris","respiration rate",0.994515867103358,3.89471645,0.102563488808791,-0.730398634278989,"terrestrial","Idaho County, Idaho, USA","shoot"
903,"Crupina vulgaris","respiration rate",0.983129937773099,2.95416991666667,2.94641899193818,2.1134568688504,"terrestrial","Idaho County, Idaho, USA","shoot"
